Gender,Country,Occupation,self_employed,family_history,treatment,Days_Indoors,Growing_Stress,Changes_Habits,Mental_Health_History,Mood_Swings,Coping_Struggles,Work_Interest,Social_Weakness
Female,United States,Student,No,No,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,No,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,Canada,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,Yes,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,Canada,Student,Yes,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,Canada,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,Canada,Student,Yes,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,Belgium,Student,No,No,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,Ireland,Student,No,No,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,No,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,Ireland,Student,No,Yes,No,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United Kingdom,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Student,No,Yes,Yes,Go out Every day,No,No,Maybe,Low,Yes,Maybe,Yes
Female,United States,Business,,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Poland,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Australia,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,South Africa,Business,Yes,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Sweden,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Sweden,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,Yes,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,Yes,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Australia,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,New Zealand,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Australia,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Netherlands,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Australia,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,India,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,Yes,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,Yes,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,Yes,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Canada,Business,Yes,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Belgium,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Ireland,Business,No,No,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,No,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,Ireland,Business,No,Yes,No,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United Kingdom,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Business,No,Yes,Yes,1-14 days,Yes,Maybe,Yes,Low,No,Maybe,Yes
Female,United States,Housewife,,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Poland,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Australia,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Canada,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,South Africa,Housewife,Yes,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Canada,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Sweden,Housewife,No,Yes,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Sweden,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,Yes,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Canada,Housewife,Yes,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Australia,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,New Zealand,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Canada,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Australia,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Netherlands,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Australia,Housewife,No,Yes,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,India,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Canada,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,Yes,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,No,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,Yes,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Canada,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,Yes,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,Canada,Housewife,Yes,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United Kingdom,Housewife,No,Yes,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,Yes,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
Female,United States,Housewife,No,Yes,No,1-14 days,Maybe,Yes,Yes,Low,No,No,Maybe
